ID,target,stat_mean,stat_std,stat_median,stat_min,stat_max,stat_skewness,stat_p75,glcm_contrast_d1_a0,glcm_contrast_d1_a45,glcm_dissimilarity_d1_a0,fft_min_magnitude,fft_mag_p10
1009,1,-4.665668640188477,16.418548634772613,0.2629036226546325,-60.90333483564814,31.09442525768292,-1.9638970623443242,2.9917784030656853,337.11347517730286,802.9355708720659,13.411938534278953,5.643868504777507,77.97031572571666
101,2,-4.704404949445482,17.21319454124236,0.2513927015851321,-63.505387472047886,29.59663938609014,-1.9146935919015493,3.2914567472927097,381.7003546099267,868.4330236739894,14.348699763593388,5.888473617996471,96.63347564489712
1010,0,-3.8746379567322236,16.171408653161002,0.4896676600318082,-60.95561580119281,30.779514600871096,-1.8378977715866749,4.141351374759241,479.91903073285897,896.8303865748029,16.633569739952716,9.07546435070204,89.69207987366768
1011,0,-3.616278233835745,15.26064303697804,0.13349479762423136,-59.08618145694132,29.88903817666634,-1.8001667336723512,3.8276207403916764,507.31057919621213,909.9844171411828,16.81885342789597,4.785017775146991,89.65690216205903
1012,0,-3.9429567772163705,15.234974533039196,-0.023269638048904598,-59.98974428675714,48.37674028253648,-1.8302678398757957,3.347180778847972,301.7931442080366,575.6985316152412,12.867612293144203,10.25994726431709,78.51337703698567
1013,2,-4.726260282257495,16.992113275914722,0.36081429175014057,-63.78782730338906,35.81664835537517,-1.919112937751929,3.420706718040183,306.433215130022,738.5400059934294,13.014184397163104,7.216693581544281,90.10024395529933
1014,0,-3.8952230805000108,15.295818221045486,0.01201060569713865,-60.44385726223883,28.649922679800717,-1.8407651705443204,3.4767111093772596,473.43646572103563,872.1570272700388,16.396867612293097,7.472633522508993,81.8856397754702
1015,0,-3.635839835598721,16.320565639233816,0.6043196504124011,-60.78443879475521,39.27265244322492,-1.7609315536173524,4.577724365889338,438.2322695035441,817.0746179203188,15.940307328605142,0.9349098044588154,85.34770248331998
1016,0,-3.7626784315784936,16.173670337633595,0.44689460691774624,-59.90628030518941,36.52415287031147,-1.781965257869377,4.114426204979987,457.019503546098,784.8046149236172,16.069739952718617,2.857961607481651,92.07877374534317
1017,0,-3.7470676470855597,16.570640960819837,0.6060661776910036,-63.328235962634864,31.49775181106976,-1.7722969208316748,4.619998936498414,447.5307328605166,947.8954150434913,16.138888888888893,1.7245973969254036,87.5899844744684
1018,0,-4.019572916034033,15.20509259540437,-0.01940465906236885,-56.5309674486748,31.363990912680173,-1.8818992308525284,3.305228777159916,429.86022458628605,828.2151633203777,15.410460992907794,5.3206501449885835,79.54226195223427
1019,0,-3.7505510173207535,16.241197054143143,0.46903331573546225,-59.68988628965796,32.162646033182426,-1.78931654354883,4.280473917601806,512.7996453900673,962.81780041958,16.947399527186764,2.9115541828922575,89.76764815421521
102,2,-4.657662168318035,17.090738167358463,0.28906338796549874,-62.84407011226669,30.667555550918884,-1.9165285161879624,3.381211934338965,394.4338061465695,850.6622715013781,14.634160756501187,5.020372250443647,98.8485128401595
1020,1,-3.0554263063774965,8.102412897253151,-0.0746708602928408,-38.55386141501344,8.419200267597402,-2.4365059930796678,0.22994878641887667,393.5372340425541,817.1612226550808,7.227541371158403,3.413886017203406,40.075432452765355
1021,0,-3.880017516066611,16.498353631850808,0.5154649862263403,-64.84655414021559,34.22456195348893,-1.8022705619714876,4.301923038505239,421.1843971631175,831.5397063230765,15.697399527186729,7.77532103590162,84.5257854105407
1022,0,-3.900726680075274,15.214201553391549,0.114539269677794,-58.66431216376092,28.124765964072637,-1.8824214277692728,3.559375390707527,493.94089834514966,884.4629907102573,16.62174940898347,5.456257306010751,82.80847906138591
1023,0,-3.8676721839679042,15.370403800383487,-0.08200805445318485,-58.52077001533726,36.322945635031175,-1.8018764633077624,3.413228064266845,425.5706264775384,745.1603236440219,15.24674940898342,5.936854923150944,83.94759874229469
1024,0,-3.832548938734118,16.45525382840796,0.5182563620487797,-61.00146015835509,36.36362853965907,-1.7740297502536257,4.177822202276708,460.78782505909805,872.068924183435,15.982860520094551,4.231436500524571,89.74301511188635
1025,0,-3.816583448071023,15.469559038359549,0.18121632504234136,-62.73521775245139,33.25699614320812,-1.8121755128733914,3.484183505691404,427.5407801418404,765.4204375187592,15.26241134751767,3.0068438022360118,82.89609263138775
1026,2,-4.681066030587329,16.93436978705561,0.3037995254019446,-61.95013652146638,29.41639075856536,-1.928721127029802,3.321552613545456,400.55673758864947,860.3694935571142,14.55141843971629,7.381617282982974,97.85040801143823
1027,0,-3.8515911538994656,16.177661514137082,0.3417699683908647,-59.8466777707446,32.857644696215075,-1.7901272001341717,4.093693641832045,484.2201536642969,941.5537908301258,16.613179669030743,9.509975374755923,90.4008220878436
1028,0,-3.76660210071978,16.056353039321287,0.38904269419722093,-57.84306377496386,31.345947210066324,-1.7710554206729212,4.029088310882697,530.0094562647722,974.0488462691475,17.374704491725772,13.566693924201616,87.27451902737232
1029,0,-3.752243467528612,16.236663029890018,0.5264093209157812,-60.74651167395778,28.59957142587124,-1.7866579311305655,4.344424084262995,534.5153664302552,991.710218759409,17.7913711583924,3.768679149917875,84.67944343248185
103,0,-3.794241421815581,15.53000003204781,0.16957977346090908,-62.98959227651941,33.39240930018599,-1.8077108328373097,3.7309445282748634,423.45330969267013,775.9280791130071,15.291371158392426,8.089253580410054,79.83146623263956
1030,0,-3.6965732529089537,15.37448898816413,0.2076148556217726,-59.03810225347232,33.38951170267546,-1.8061461836031425,3.8625955281890403,468.02423167848315,851.8762361402827,16.21690307328601,3.4901865803983863,82.02600990672683
1031,0,-3.8909547913895817,16.419374529807133,0.3640819188676751,-59.78856758435935,30.886277497301094,-1.7709033341057787,4.207931431027646,498.8838652482206,919.0761162721426,16.84485815602833,5.840831058824959,83.70144044919702
1032,0,-3.5788515027721806,16.239280201149185,0.5859138451721495,-60.21024092804785,31.46801962715376,-1.761285214346387,4.460095218259545,569.1196808510596,963.5702727000729,18.334219858156082,6.410105718950043,91.9017880365686
1033,0,-3.777839602646851,16.244090166313438,0.4797036088517039,-60.18349855450282,53.41440342659659,-1.779654067354054,4.202734248433291,321.15632387706773,598.1165717710725,13.498522458628827,5.764850604608518,93.22563981780078
1034,2,-4.146894213799847,17.87587989283179,0.7944162994773569,-62.3132006035676,36.149762207325765,-1.8413153824912827,4.588848663197211,431.9580378250566,931.3215462991075,15.561465721040172,4.409038558914128,107.81842835286156
1035,0,-3.8725657268295977,15.360985130630231,-0.06499345669860535,-57.15287903327163,35.2700502576286,-1.7887156281193675,3.4415536636220745,451.2697990543698,780.573269403687,15.663416075650073,4.406166214415018,84.98875259271956
1036,0,-3.7664118395462505,15.96014926501615,0.5209356252677633,-61.054094206568045,33.56440566133405,-1.795307187966123,3.9795769283672713,472.9213947990509,842.0656278094409,16.149527186761198,12.507310834819261,83.89400974169735
1037,1,-5.314606714438054,16.05132011078503,0.18068069456163696,-58.854894503761386,25.02034123467565,-2.057196998527391,1.905739356583466,269.0425531914876,801.4408151034027,11.1377068557919,1.6784810220822814,67.55205312336543
1038,0,-3.5728568536984766,16.11302454009626,0.6562430715903046,-61.99826220611865,36.77315151104131,-1.7584309636615045,4.555435295447332,427.1648936170198,763.4962541204967,15.540189125295479,9.635179951813912,91.07549258416287
1039,0,-3.8138006245895184,16.237414776127256,0.3985911389662218,-61.5174165058977,31.30040118224681,-1.7813505794677054,4.108897061351324,489.62411347517474,912.3380281690539,16.53250591016547,6.8674394001673615,93.52318068379725
104,0,-3.7352619704321905,16.389989197348804,0.566894640136268,-60.07766455409389,39.88833155150196,-1.7596348453517032,4.3472559618840485,422.4095744680843,809.5274198382081,15.443853427895991,8.340888271872632,85.79660937822212
1040,0,-3.7769864036352563,15.391194981792278,0.15105403309498744,-59.831679358544605,28.926759669496803,-1.791484156277231,3.583552250805953,491.98788416075126,874.3059634402563,16.47606382978723,7.976469758656669,85.75692478063618
1041,0,-3.5155425930195916,16.525126955550324,0.5534372023113223,-62.00466184961728,33.216728868000864,-1.7367794562739745,4.981748829215642,516.2402482269472,899.5451003896143,17.40868794326244,9.62970626271137,93.09355693541778
1042,0,-4.035129561315106,15.484821578183897,-0.05802582256473725,-58.632153867943245,40.32066361619563,-1.8307156405404503,3.358106864510278,363.012115839242,677.2930776146497,14.045212765957416,9.998150458936971,76.21536445080767
1043,0,-3.455698277675062,16.541231197402734,0.6373665451940735,-61.64032513599872,36.23244660754827,-1.7315711118609136,4.9187379166086975,499.6764184397142,902.3623014684297,17.062352245862947,2.8081492091108764,91.79370513915362
1044,0,-3.7052497555280244,16.187555345831683,0.5524427635800389,-59.73842538450319,40.74633673535913,-1.7803643059343472,4.2240794124002985,439.18646572103927,746.3904704824961,15.629137115839278,2.4649642314572677,92.15687492411868
1045,0,-3.8927321086752698,16.220062591699474,0.3629563821041586,-60.78183297472211,36.421535096490814,-1.7979198325327796,4.133279675492686,427.9482860520067,809.2810908001551,15.476063829787233,5.311607037072741,86.99674804362826
1046,0,-3.746608918999595,16.21615435611271,0.5201659975417054,-60.61523699238399,34.24503407692008,-1.7818643636183091,4.221097414641136,464.71572104018605,838.1810008990487,16.37411347517727,6.440087706421018,89.97374246964998
1047,0,-3.738839321978084,16.039218210072185,0.40195580448572243,-61.479320202724274,31.69498626402733,-1.7892066190918685,4.181827751166957,476.1696217494038,936.6215163320766,16.432624113475196,7.575977721601076,84.56960419058015
1048,0,-3.759246793690922,15.391754752076864,0.15119910849575,-60.34691322180776,27.86283320367335,-1.8147989172415382,3.770283945148209,506.36199763593083,928.6370991909308,16.899231678486963,1.3814449865270462,78.36582770293927
1049,0,-3.772619039063976,15.470773611707246,0.2215212429975902,-59.44451177846435,33.147718216214514,-1.792220257607845,3.671450289359063,434.10017730496116,845.5498951154061,15.831264775413711,5.811976800055082,84.7270192159711
105,0,-3.8462349665745417,15.364176371584925,0.07563510815507504,-60.531637855931606,30.95098824846944,-1.828194716792711,3.6447521816967745,436.38356973994905,837.3353311357853,15.455673758865249,6.081538068566164,83.59381185152009
1050,0,-3.7274556294777605,16.352976669754224,0.5499693068832943,-64.24054245607662,31.694672071778804,-1.7941840785433918,4.562559635010053,471.4982269503506,811.6332034762099,16.647754137115854,5.748340706867964,87.12090943613417
1051,0,-3.7024727466997667,16.262959662780695,0.4855097628273795,-58.74049925405426,30.14837523914143,-1.8050818202863121,4.418401640916722,563.4080969267097,1008.5157326940832,17.942966903073295,6.509564945022411,90.99039218152375
1052,0,-3.7838255445270335,16.230920696225482,0.4927582443191445,-59.24074425839186,33.38404050602108,-1.7965427781102123,4.302715856848608,493.0410756501158,898.075516931413,16.859633569739987,6.47676331889576,86.75102669273323
1053,0,-3.9798997618501373,16.34157647683767,0.4022432389477275,-63.52044303337579,32.21826324496625,-1.822947154396901,3.8640111226728644,453.3294917257632,883.2792927779751,15.835992907801394,2.5565192645173704,89.3072892291691
1054,0,-3.857165709206101,15.417186637904297,0.2410416255432942,-57.98737496412036,36.32205428166059,-1.8373309508556783,3.4988148505532197,415.9482860520063,766.3838777345219,14.991430260047265,3.292090362127315,87.48920815303656
1055,0,-4.048025518266458,15.849553791080544,0.25550997449374074,-61.55471372158567,41.093130372309695,-1.8530622511884622,3.6619106778435864,344.3930260047262,685.0931974827945,13.920212765957421,3.0783947051009988,82.88378165031861
1056,0,-3.592721410298926,16.056159930910567,0.4805382972185406,-59.4986811615772,33.829926505521506,-1.7762681389034778,4.471097361347462,522.2124704491657,921.9259814204835,17.125000000000004,6.155719214973186,86.5975299789354
1057,0,-3.897223786753011,16.409022862522672,0.31275385149063145,-60.1061404201886,37.41976314866496,-1.777291272460334,4.214829172777467,472.28575650117847,834.6050344621243,16.330673758865224,6.3804890683017526,90.0723908171668
1058,0,-3.550535812719149,16.527829618062572,0.564562658856911,-58.59327440431581,39.30842115333703,-1.7221941055097418,4.782727209007491,502.9934988179641,918.2789931076219,17.120567375886573,4.353177714037759,91.35262728235048
1059,0,-3.815954256083326,15.331707705985426,0.3128596377754863,-57.59955710989635,32.834771771178815,-1.841911770409411,3.6667355951148064,452.98611111110694,854.2798921187065,16.0328014184397,2.7020411766912815,82.13879466533527
106,2,-4.297081619837006,18.301658118844568,0.8297382854233755,-63.66044816791919,41.08579131134825,-1.8355797691278808,4.684838182871228,376.90602836879293,804.6946359005416,14.660165484633565,3.6053454641174905,99.77644959953942
1060,0,-3.737189718205599,15.44617155941176,0.3475570065295682,-56.47356278099966,28.77579788311602,-1.8203893592051432,3.938419426947107,498.9601063829725,929.185795624853,16.802895981087477,2.8595921183500237,84.22460134272426
1061,0,-3.684082197362783,16.053626431645224,0.48614715527107966,-61.253453304341846,38.1797773223558,-1.7882257497518543,4.302056513852917,457.4734042553165,803.0758166017727,16.346335697399507,7.199273351156214,84.9835722863416
1062,0,-3.8264616777154923,15.876515968984027,0.27333089115663123,-58.78928004977645,29.414562382633743,-1.7956677332516258,4.001518773650415,495.2290189125273,997.0203775847007,16.969562647754174,2.54831094284945,82.71117579521612
1063,0,-3.7141475848328076,16.069379203318185,0.4672131505079048,-63.16819368707471,34.37811045318296,-1.7899410188036093,4.334961622249443,451.7160165484591,795.2169613425563,16.065898345153684,2.864541901971244,83.53670623646445
1064,2,-4.665714483900412,17.61934251577331,0.5054784684416634,-61.21408135649106,35.53339634510604,-1.8873996331299154,3.824874679948104,358.81442080377997,808.3718909200154,14.344562647754124,7.858056395005239,90.16091706968868
1065,0,-3.8600315621139423,16.087033681938525,0.4325397281595297,-61.9556426516848,38.25308618792858,-1.8213214697789433,4.0956006607637025,401.85756501181845,773.1549295774945,15.325059101654812,4.803746720509788,87.62314343267931
1066,0,-3.7700739658654503,15.487083936421026,0.16203015629117606,-57.70988169175386,30.150549934901264,-1.8190403625938412,3.7599549619679458,480.8404255319106,924.661072819942,16.43853427895983,6.861315743716733,84.30722163117137
1067,1,-4.440102834531722,17.01505598092969,0.37937993898241157,-64.24657740898225,34.96260451466685,-1.8834766898753228,3.5145844069827756,352.95212765957297,845.4408151034153,13.903664302600449,7.264670117790688,88.6843664198123
1068,0,-3.7386049440023896,15.104800536941589,0.00847912786375745,-57.07436754410438,29.574558227404395,-1.799759817568218,3.509075311990233,490.41696217493626,889.881630206811,16.26447990543732,10.766962920979225,80.80543849361575
1069,0,-3.682706237877593,15.677765222333068,0.23735829834523064,-56.47226178074315,29.230493315219093,-1.7665740888591386,3.987484366550948,520.1394799054315,980.8984117471282,17.343380614657168,7.233907797689529,85.24747374744402
107,1,-2.8938967689855426,7.650842473995911,-0.05190593245984371,-36.491282927674206,6.908376155363025,-2.4444348570735555,0.17489635499061296,397.61938534279034,849.2996703626017,7.09397163120567,4.524017588101947,36.53528831445253
1070,0,-3.7808381631425703,15.945323844095231,0.425924382194364,-60.304248093563245,34.17659918498969,-1.8139474702578424,4.048096816422709,481.05791962174493,869.7096194186761,16.5998817966903,5.7746506792914785,91.65407023823997
1071,0,-3.715856266234194,16.514838877860182,0.4850783431716812,-62.27596510848426,35.229258148633804,-1.7711754663587522,4.505696617533447,475.98079196217265,823.1926880431861,16.530437352245826,14.060484223592317,91.5867602952151
1072,0,-3.68992224526096,15.558763324023346,0.16037899498496017,-57.93718268991413,31.080071509054022,-1.7821691365540515,4.021447958861047,495.95005910165344,880.658675457042,16.55821513002366,3.528204684442742,86.92972765821136
1073,0,-3.596598178781622,15.435676468546962,0.24288555484483249,-60.02623516007496,33.524454258950705,-1.7458650874865227,3.896932011658468,464.99734042552785,823.3793826790918,16.16578014184397,8.11399145960383,86.10875376789683
1074,0,-3.906816286465069,15.287765414995445,0.02640757252319215,-58.45333708475072,34.53097835147575,-1.8234418147390423,3.509528351319999,432.8903664302586,778.596344021607,15.572990543735262,2.4134032605973177,81.50027829954826
1075,0,-3.6643854493837726,16.37770085575234,0.5777344340229694,-65.67736360563069,36.73358548127439,-1.7768439182342215,4.585023672468269,419.52216312056515,757.3958645490234,15.594858156028396,4.45733570451438,90.9180006015494
1076,0,-3.808328149576952,16.212290278229368,0.32827032410375695,-61.074329979589024,39.26230555638358,-1.7719871531505345,4.178907927984791,434.89420803782394,732.6637698531898,15.864657210401894,4.714527334729252,90.57090202658614
1077,2,-4.752164858885102,17.115907466992766,0.3261179720224547,-61.32492135879819,37.071928926759725,-1.897839281296697,3.209938314264072,317.3939125295501,752.8852262511472,13.220153664302591,2.7831850209394586,88.72774974492665
1078,1,-4.692040747997835,16.605708075454675,0.3014429183135645,-62.39613234594777,36.14221944978937,-1.9423522955386106,3.1530194097475355,296.4063238770677,760.1821995804848,12.441784869976336,6.61492667237896,86.58891236835998
1079,0,-3.748652914642678,16.324055465457505,0.5693542017487377,-60.57285283250646,34.03774926866515,-1.777204865683142,4.158046047241187,478.6846926713908,895.3826790530753,16.463652482269527,8.28365082212624,89.8713197591118
108,0,-3.737961891674065,16.0367935578319,0.45268884637314943,-59.81882910840328,33.91104700596379,-1.7670767347153287,4.099273285605481,466.34574468084656,868.1009889122337,16.328014184397123,6.023857364988573,85.24678275673995
1080,1,-4.874072143932468,13.40490648748452,-0.15683145998643427,-54.49851842488191,10.513357484186528,-2.184649840702503,1.077251647131282,295.7358156028368,951.6574767755624,10.290780141843975,5.849212238712637,51.04053212011786
1081,0,-3.86823807944051,15.61220153836658,0.21157501503280635,-60.83249930384411,34.39714627607766,-1.8026051371706102,3.6284244214824772,433.4243498817941,795.8133053641299,15.48463356973994,2.3748021339940912,84.78606400104596
1082,0,-3.768036227525719,16.22440959116316,0.34211071633379675,-60.287072244294606,40.23474138164509,-1.775805613339653,4.214937729985367,418.24852245862473,748.1495355109664,15.464834515366379,7.879041802488527,94.84769818301257
1083,0,-3.6388433032538257,16.315589763789124,0.5623425245993894,-58.978703841627095,27.04391801503768,-1.8007839949026898,4.71225871987662,602.1879432624067,1045.843272400413,18.736406619385374,1.3571815590382803,95.04318019495963
1084,2,-4.73903444483452,16.888033088126804,0.28062531318082845,-63.2447131272495,25.40710071548628,-1.9511829812658843,3.2201309469500687,392.942375886523,928.874737788465,14.616134751772993,8.509908723858702,92.25360258645718
1085,0,-3.714285543860124,15.334121576023344,0.06446393718743315,-56.17492267921566,40.24765837555604,-1.7832263903802024,3.6640921442635395,417.2662529550794,751.3344321246916,15.103132387706847,4.36034365343847,92.38238017794939
1086,0,-3.7861448373035356,15.326126826034354,0.17902357298811478,-56.44481407371805,34.83866626155318,-1.7922495190596786,3.533914504591549,440.82062647753753,840.8423733893045,15.571217494089797,3.8647790308743297,84.697220289516
1087,0,-3.7619805525739705,15.483250710650585,0.1342153347727829,-57.33616393207379,48.04527538635061,-1.7746878963831776,3.545737500285126,375.2839834515343,665.6595744681093,14.328309692671347,3.635796177945457,84.63247588111706
1088,0,-3.8003513799900697,16.206665074684953,0.3119574891918543,-61.06616629658534,27.861376883342675,-1.8139221921289777,4.5493389017719075,530.0526004728096,973.3467186095759,17.640661938534294,6.866782037312913,90.91953484637942
1089,0,-3.4193392455859644,16.799680313385732,0.8906151679750123,-61.25531027536881,34.65515742534694,-1.7489474536112957,5.169117021793323,554.2372931442027,985.4222355409516,18.069444444444436,5.65376264328241,96.97005673564513
109,0,-3.8186255126098705,15.463854265871694,0.09594494047086685,-61.671461762790926,46.347016736682704,-1.7731526413781304,3.7773052647332914,324.21778959810763,627.8291878933396,13.33126477541369,9.907141928004387,81.54392825767576
1090,0,-3.4554761635256765,16.224538994355868,0.6258926357712589,-58.52249995886041,34.48920717490061,-1.736370189799267,4.807549018210919,515.8093971631149,942.1810008990557,17.331264775413715,3.076506542286279,87.75824034752318
1091,0,-3.7063152901467564,15.473274115216828,0.24911940811822048,-58.35456194342824,35.47834192323193,-1.8194905990271981,3.8434638272309334,461.56560283687776,812.8219958046463,16.07801418439719,3.929043394711974,83.11520335409699
1092,0,-3.88267352389612,15.426448197459031,0.07727678268069005,-57.029611329423005,44.90284774114734,-1.8209924129018296,3.5613327511894535,363.8640661938521,668.4345220257969,14.145981087470423,4.143612401617675,88.78079206759683
1093,1,-4.646566205260088,16.51565081325719,0.4449886324479495,-59.94157687492688,32.699452953265464,-1.9509249177274728,3.2443364533971186,330.33776595744627,813.1747078214175,13.350768321513,3.2624366806847322,84.67860467066544
1094,0,-3.7101885927870835,16.269076994862267,0.4609596700798779,-60.75088039000142,28.80578472960909,-1.776789986311606,4.358823114059563,527.3909574468047,1019.1735091399913,17.296985815602845,5.249406467380582,84.5849929634122
1095,0,-3.934181996008215,15.40930405557359,0.07522223455236385,-58.223632745954994,35.16520271875515,-1.8291306186313117,3.350924846221694,442.3646572103991,815.6281090800476,15.446808510638272,2.62835722261604,79.68252775914615
1096,0,-3.6207119460729325,16.037529630769544,0.5470346643782316,-59.37119183443272,41.55564699032744,-1.760612371766775,4.386565360112545,414.30496453900275,779.8315852562506,15.359929078014147,5.828574229807874,79.82963859607551
1097,1,-2.707388913309938,7.242423465137792,-0.045516931570105154,-35.32207267530657,6.212485569802584,-2.520489313936916,0.14345906144078846,489.68291962175044,875.3847767455808,7.677600472813238,1.8782199082236115,37.27098825060447
1098,0,-3.918604161431426,16.116024765707273,0.339197283141986,-59.12130172815286,44.696378660450605,-1.8124499936194731,4.067313434485653,365.40395981087136,717.0755169314014,14.201241134751772,7.342610450417214,92.86416382149699
1099,0,-3.8202089685946343,15.406117418579166,0.1688668016926318,-59.9619704589943,40.64548752339164,-1.80583248704143,3.5993685860807973,379.838947990543,721.037758465712,14.55171394799054,8.500531521165437,80.80080484164692
11,0,-3.598004938340363,16.535680438719133,0.675719058243255,-65.35591130225379,34.26481504301183,-1.7641436986233834,4.86515647766017,441.7033096926696,822.5981420437881,16.15602836879434,5.706638042731844,90.48553989274552
110,0,-3.6260247671672317,15.572667744144894,0.23600396563983278,-58.37120542174395,35.37264582653066,-1.7630829148230338,4.0110215999395,459.8451536642969,836.7135151333918,16.169621749408915,10.188635358909819,82.13073463530515
1100,0,-3.7715052618789464,15.204146159592735,0.06625406697837574,-58.351637115427806,37.80454470411996,-1.7961990250800792,3.5527560446771242,417.491430260046,736.6517830386857,15.114361702127654,6.5693225535186475,83.26704871618655
1101,0,-3.849610549577526,15.301331052895515,0.3323427039825418,-58.5420500170579,43.827316546966834,-1.8146873971057316,3.6362867097607205,340.45271867612087,638.6835480971165,13.857565011820332,3.9353002173393516,81.84395558469042
1102,0,-3.935337452044021,16.045624486807995,0.30203581568842325,-60.26358285294866,32.36077918696222,-1.827144060260151,4.035942996389265,449.6149527186724,881.1938867246394,15.94769503546095,4.722813124847208,91.30731682270797
1103,0,-3.7969482567477435,15.30650056567704,-0.048836290332402554,-60.3538207412404,31.16650463631913,-1.793095788956243,3.4734453472459084,483.69710401890876,825.4656877435183,16.279846335697385,6.632887319228847,81.61167645437081
1104,2,-4.5805122699843395,17.384190208670017,0.4647165386676174,-62.31179920586784,35.16037991394879,-1.8767321641063845,3.591855941165457,378.9580378250572,813.1588252922079,14.302009456264809,6.566495412139072,98.45423281210422
1105,0,-3.9246537509230017,15.394798384851248,0.1608821028926574,-61.590337133598936,40.74750378760483,-1.818368035283564,3.274427520050729,350.56264775413524,635.2280491459602,13.722813238770678,4.717755623853945,87.21354100761386
1106,0,-3.6023958025602676,15.479071109119376,0.41473650874981216,-57.52669708404396,35.101019410820925,-1.7866660967460932,3.9298807844994466,468.7369976359285,822.4737788433057,16.145981087470425,3.588497067048367,84.69445354857189
1107,0,-3.6980343139912724,16.534176723976188,0.44438655207891564,-59.29858925364853,34.52835379245258,-1.7470386723932605,4.4269709392316665,504.5815602836826,902.1336529817613,16.765366430260045,1.7046376470003735,88.01381080342618
1108,2,-4.309312705129479,18.109181853275455,0.8361384446657665,-65.12147358991014,30.48487204163472,-1.8576462283025998,4.681996696125882,421.2825059101631,952.6979322745342,15.720449172576789,6.713790510792674,105.87823879394864
1109,0,-3.6581765002519253,15.517501733335564,0.34642863634121646,-61.28152624347482,36.3966449160876,-1.7962796579964844,3.982555868025201,425.08392434988053,743.5915492958044,15.303782505910162,4.4386624493416065,83.1990768967454
111,0,-3.6657610662640874,16.337798554477224,0.7204461156521009,-61.65725410500316,32.23320401893764,-1.772428513807937,4.490273659780585,503.11583924349543,914.1878933173955,16.977541371158413,10.489319392263042,96.12000156127212
1110,0,-3.6436394422850418,15.549713531411642,0.1568507811718279,-60.44587768943916,31.562719288808747,-1.7755319927649156,4.01521216808497,461.6595744680803,852.5735690740535,16.030141843971613,1.6076622268661112,87.49025633271621
1111,0,-3.628034717094167,16.138374418407963,0.5687174079627537,-60.339186583375565,38.3989881590318,-1.7741962562507645,4.4466016114882025,425.57594562647506,759.4291279592761,15.536938534278935,13.57009513169233,83.31575473151369
1112,0,-3.8283709556801253,16.460894830070412,0.4096208199320516,-62.47498344432909,34.40211094656271,-1.7913655267186592,4.359585752451137,456.4878841607535,874.2747977225389,16.223108747044908,3.2580570046057087,94.35251658609492
